FirstName,LastName,BuildingNumber,StreetName,StreetType,City,Postcode,State,Ethnicity,AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Cohort
Shannen,O'Driscoll,249,William Way,Springs,New Matthew,9271.0,MS,white,11,6.311471927099078,69.42619119808985,Basic,Credit card,Yes,Movies,Yes,Mobile,3.663820465781512,47.25098160726793,32,Action,1.919482520131806,0,Female,19,Yes,Yes,5CNXCDYRU8,0,0-3-9271.0
Ryan,Weaver,69278,Fields Spur,Lake,Marieville,15853.0,MS,white,40,9.774679422962755,390.9871769185102,Standard,Credit card,Yes,Both,No,TV,38.631856771980125,106.42447955112814,46,Comedy,1.1390967850923968,9,Male,2,No,Yes,5D9LETVXGI,1,1-3-15853.0
Taimur,Sachdeva,743,Jason Point,Lane,Port Jeremyburgh,22010.0,ID,white,96,19.67516917335768,1888.816240642337,Basic,Electronic check,No,Movies,No,Tablet,22.476632942115728,114.0662614091806,42,Fantasy,1.2344780025278244,6,Male,6,No,Yes,ZNBLMKARBF,0,1-3-22010.0
Cynthia,Roberson,62,Katelyn Lane,Skyway,Alexchester,52073.0,PR,white,92,17.563370114110853,1615.8300504981985,Standard,Credit card,No,Both,Yes,TV,32.53640374377882,31.593906609303243,6,Drama,4.163417011885923,3,Male,1,Yes,Yes,NAAQZPK3ZP,0,1-3-52073.0
Clara,Aurora,1578,Price Islands,Lane,DPO AE 46531,,,white,28,16.532456419902225,462.9087797572623,Basic,Bank transfer,No,Both,No,Mobile,39.223078049470914,7.711924573936053,49,Sci-Fi,3.8123305313507534,9,Male,9,Yes,Yes,C0RZATH50L,0,1-3-nan
Brett,Minihane,559,Heather Courts,Plain,Port Tonyville,3224.0,UT,white,64,13.61384229822198,871.2859070862067,Basic,Bank transfer,Yes,TV Shows,Yes,TV,8.520480852580016,61.69755139624427,8,Sci-Fi,3.643738016741994,0,Female,6,Yes,Yes,L7M6F3OTXU,0,0-3-3224.0
Julie,Hart,70903,Jason Spring,Glens,Rodriguezshire,95974.0,CO,white,102,8.214099244726818,837.8381229621353,Basic,Bank transfer,Yes,Movies,No,Tablet,36.90217023417531,75.24247514968062,21,Fantasy,1.3159999692552238,1,Female,3,No,No,U5VFGJVLJ9,1,0-3-95974.0
Danielle,Russo,98062,Joseph Passage,Rue,FPO AE 80313,,,white,109,16.743960575981077,1825.091702781937,Basic,Electronic check,No,TV Shows,Yes,Mobile,38.75854076475456,133.1843170797076,30,Drama,4.041638434398098,7,Male,11,Yes,No,VNRI4RQZGZ,0,1-3-nan
Lilia,Silvia,21802,Macdonald Extensions,Estates,North Nathan,12109.0,MA,white,113,15.519090674044138,1753.6572461669875,Basic,Mailed check,Yes,Movies,No,Mobile,2.1828703227221373,7.657580097418938,42,Sci-Fi,1.02952698089745,5,Female,10,No,Yes,9MNI48M5RM,0,0-3-12109.0
Cecilia,Nolcini,738,Willie Street,Mountain,Lake Robin,74801.0,AS,white,72,14.11240711831848,1016.0933125189306,Basic,Credit card,Yes,TV Shows,No,Mobile,13.20650519734249,110.21762544946408,23,Fantasy,4.922590412214417,3,Male,18,No,No,ZAAY02XK3A,0,1-3-74801.0
Omar,Carr,9470,Higgins Summit,Village,Smithmouth,33403.0,UT,asian,11,13.218019649271136,145.3982161419825,Standard,Bank transfer,No,TV Shows,No,Computer,17.25284255935528,15.406560809361096,20,Comedy,1.915591899198077,3,Female,23,No,No,I2YH5TT3E4,1,0-0-33403.0
Francis,Sykes,80870,Le Course,Highway,FPO AE 46250,,,black,18,7.893075494146419,142.07535889463554,Standard,Electronic check,Yes,Both,Yes,TV,23.31329917922088,80.4190353650615,41,Fantasy,1.4772256457666977,4,Male,21,Yes,No,MCRHH4G0IZ,0,1-1-nan
Jose,Shah,4791,Smith Causeway,Spurs,Adamburgh,36827.0,AR,white,95,16.185052416427972,1537.5799795606574,Basic,Credit card,No,Both,No,Tablet,21.526181265704217,16.976545636418642,21,Action,3.16948938460758,4,Male,11,No,No,42CRQY467Z,1,1-3-36827.0
Barbara,Martin-Robson,557,Meyers Plain,Ramp,Stephaniemouth,86202.0,WY,white,2,5.757750537516533,11.515501075033066,Basic,Mailed check,Yes,Movies,No,Computer,15.21097711409837,87.85594692429841,21,Drama,2.621142668263365,8,Male,14,Yes,No,R1709STLIK,1,1-3-86202.0
Mario,Matías,42,Heather Forest,Plains,New Erictown,14623.0,GA,white,111,5.7718072337720505,640.6706029486976,Standard,Electronic check,Yes,TV Shows,Yes,Tablet,13.27901823337959,178.14949613553458,0,Action,3.838502169503936,2,Male,16,Yes,No,Z6HJBRT050,0,1-3-14623.0
Brian,Douglas,797,Butler Ranch,Crescent,Terriland,64826.0,WV,white,80,11.611339761646729,928.9071809317384,Premium,Bank transfer,Yes,Both,Yes,Tablet,30.715691001385075,33.4363418219853,34,Action,2.095916563687207,2,Male,21,Yes,Yes,9C69L1OGGQ,0,1-3-64826.0
Shannon,Currie,9029,Lucero Mount,Trace,Stoneville,7572.0,WY,white,103,9.8410233986321,1013.6254100591062,Basic,Credit card,No,TV Shows,Yes,TV,15.776062629390516,110.15286989859824,3,Fantasy,1.1173860351275429,0,Male,12,No,No,GC7OI23EM1,0,1-3-7572.0
Samantha,Hanna,967,Rowland Key,Spur,Courtneyhaven,60934.0,WY,white,46,10.800851232595196,496.83915669937903,Premium,Credit card,Yes,TV Shows,Yes,Mobile,9.349365651547837,133.4576284994086,4,Fantasy,3.150390617558197,6,Male,19,Yes,Yes,1BMQ29245C,0,1-3-60934.0
Misc.,Jessica,41249,Joshua Mountains,Station,APO AE 11396,,,white,56,6.286281327950827,352.03175436524634,Standard,Credit card,Yes,Movies,No,Tablet,37.00662865540758,14.473626162449902,13,Action,4.636832470714626,2,Male,10,No,Yes,9IOP88DNOZ,0,1-3-nan
Kimberly,Mcclure,876,Taylor Key,Villages,Calvinfurt,99050.0,OR,white,50,17.979678743410258,898.9839371705128,Standard,Credit card,No,Movies,No,Tablet,10.034034112124218,16.833943875543092,47,Action,4.807943468571411,2,Female,16,Yes,No,EUPU0I61P9,1,0-3-99050.0
Kaitlyn,Townsend,515,James Lock,Mountain,Hendricksbury,24672.0,IN,white,22,19.59488813067966,431.0875388749525,Premium,Bank transfer,No,TV Shows,Yes,Computer,5.457683202248449,91.25706347357875,19,Comedy,4.892998757000776,8,Male,16,No,Yes,OA0BTU8TDS,0,1-3-24672.0
Bronach,Conole,77671,Brendan Glen,Hills,West Christopherburgh,85210.0,VT,black,60,15.703468793140337,942.20812758842,Basic,Electronic check,No,TV Shows,No,Mobile,35.2814257521107,17.812555753680584,32,Drama,3.13095157876592,6,Female,15,No,Yes,F9J6YXXLIN,0,0-1-85210.0
Mr,Gareth,725,Olson Fields,Inlet,Craigborough,49572.0,KY,white,26,18.118864939042208,471.0904884150974,Premium,Mailed check,Yes,Movies,Yes,TV,17.237049260933407,91.44615021081486,21,Comedy,4.406351388321036,1,Female,23,Yes,Yes,K8D90OVF27,0,0-3-49572.0
Howard,Edwards-Mason,809,Jose Court,Spur,Patriciaton,69581.0,VT,white,25,11.224165039335578,280.60412598338945,Standard,Credit card,No,TV Shows,Yes,Computer,35.75965727217805,79.32701309934964,39,Fantasy,3.5297186728578454,7,Male,6,Yes,No,RK8YK3VR8A,0,1-3-69581.0
Crystal,Watts,2665,Jennifer Mission,Forges,West Evelynhaven,93975.0,OR,white,54,16.18066927148839,873.7561406603731,Basic,Bank transfer,Yes,Both,Yes,Tablet,11.413911019510875,116.64528858702852,27,Action,1.017376930831882,8,Male,8,No,No,3HVDQLO9OT,1,1-3-93975.0
Georges,Caron,2180,Jacob Squares,Squares,North Steveview,93828.0,PR,hispanic,27,11.284088301256949,304.67038413393755,Basic,Credit card,No,Both,No,Mobile,16.474656309667836,8.346286143533225,49,Drama,1.2766810423873016,0,Female,23,Yes,No,HMT8IMVWBP,0,0-2-93828.0
Jason,Mccoy,60008,Hall Harbors,Meadow,Traceyview,81256.0,GA,white,110,13.302502790883524,1463.2753069971875,Standard,Bank transfer,No,Both,Yes,Tablet,12.884470553733983,17.634202576451877,24,Sci-Fi,2.446022006010648,0,Male,12,No,No,0FIZF5FJ2H,0,1-3-81256.0
Edward,Gomez,63432,Bruce Prairie,Center,DPO AA 97338,,,white,24,11.663705908913162,279.9289418139159,Premium,Bank transfer,No,TV Shows,Yes,Mobile,35.1796568319822,32.374323803571045,32,Sci-Fi,4.292457908004792,6,Female,12,No,Yes,504UPULLVP,0,0-3-nan
Kathleen,Elliott,4911,Barr Courts,Inlet,Sandybury,33331.0,MT,white,38,19.659783441093573,747.0717707615557,Standard,Bank transfer,Yes,Both,No,Computer,11.202787033535214,149.63401471388184,33,Drama,2.164685649520542,9,Male,15,Yes,No,N9ZQ4AQHH5,0,1-3-33331.0
Manuel,Dossetti,6455,Karen Walk,Garden,East Megan,78854.0,VT,white,49,18.3881772056519,901.0206830769432,Standard,Mailed check,No,Both,No,Computer,11.435593027055432,85.24692826011874,14,Comedy,3.487500905450748,8,Female,7,Yes,Yes,JYZO9MC3AZ,1,0-3-78854.0
Heather,Keith,539,Robert Row,Walks,Edwardsland,72136.0,SC,white,48,19.34741699237953,928.6760156342174,Premium,Electronic check,No,Movies,Yes,Tablet,12.32255198852652,55.05567129835856,4,Action,3.310037525280918,7,Male,11,No,No,3I9GU2PGT1,0,1-3-72136.0
Shelly,Banks,91651,Juan Centers,Streets,West Ethan,62077.0,PR,white,33,11.55209286364027,381.2190645001289,Basic,Bank transfer,No,Both,Yes,Computer,10.40592329876392,122.07265711688405,38,Comedy,4.880502504213856,8,Male,8,Yes,Yes,3VIZFCIMXQ,0,1-3-62077.0
Antonio,Dunlap,33686,Carter Route,Springs,North Joshuahaven,64650.0,CT,white,23,8.897617136435034,204.6451941380058,Premium,Mailed check,No,Movies,No,TV,11.917826570670323,12.429004268395062,21,Comedy,1.803248770785728,3,Male,17,Yes,No,30LIKHRLLE,0,1-3-64650.0
Richard,Cooke,590,Miranda Curve,Mountains,North Erinbury,35402.0,GA,white,19,8.98040704942306,170.62773393903817,Premium,Mailed check,No,Both,No,Computer,2.665030342633862,19.80613141410374,42,Action,3.49829870153498,0,Female,2,No,Yes,HZI5M1VLI4,0,0-3-35402.0
Sabrina,Dalton,327,Walls Divide,Mission,Rossstad,76112.0,TX,white,36,7.58196195427276,272.9506303538193,Basic,Electronic check,Yes,Both,No,TV,36.10027427141516,83.13040070429903,3,Fantasy,1.3753139491111566,1,Female,8,Yes,No,GFQRVKR0XF,0,0-3-76112.0
Dr,Jeffrey,33872,Green Ridges,Ridge,South Jenniferview,73343.0,OH,white,95,12.731656057036774,1209.5073254184936,Standard,Bank transfer,No,Both,No,Computer,19.8917191063004,83.73693223335081,11,Drama,4.818051053259184,8,Male,6,Yes,Yes,FXQH6H1H4W,0,1-3-73343.0
Marie,Parks,406,Katherine Neck,Shores,Duncanmouth,72604.0,CA,white,91,19.48035607741999,1772.7124030452192,Basic,Electronic check,Yes,Both,No,Tablet,29.32749289954599,16.095594689966855,48,Sci-Fi,2.3277601551373883,1,Male,13,No,Yes,XKO8DPRTDP,0,1-3-72604.0
Dr.,Brittany,7408,Jessica Bypass,Harbor,Spencerport,46886.0,NV,white,65,18.96881183558004,1232.972769312703,Standard,Mailed check,Yes,Both,Yes,Mobile,1.480714235412962,50.44284545523119,28,Comedy,3.430294981283963,4,Male,23,Yes,No,CBDR19BM81,1,1-3-46886.0
Alexander,Corbett-Flood,20,Anderson Inlet,Trail,Brucehaven,15582.0,LA,white,57,16.614703861965168,947.0381201320146,Premium,Bank transfer,No,Both,No,Computer,8.609322430276444,14.355528889365605,25,Action,3.5124411360400494,8,Male,13,No,No,8DCBPQ1H3B,0,1-3-15582.0
Brett,Hammond,1347,Dawson Isle,Views,Atkinshaven,34495.0,IL,hispanic,112,6.457372329573389,723.2257009122196,Standard,Bank transfer,Yes,Both,No,TV,15.789249807420406,117.874819271722,6,Comedy,1.3641805212370488,5,Female,7,No,No,AACYNAM43Z,0,0-2-34495.0
Miss,Stacey,761,Mcdonald Lights,Pine,North Williamstad,90293.0,MA,hispanic,12,16.691638186594673,200.29965823913608,Basic,Electronic check,Yes,Movies,Yes,Computer,16.160910245020887,8.814449701159154,23,Drama,4.643215143589163,5,Male,7,No,No,A5BY94TEVK,1,1-2-90293.0
Ing.,Laura,14514,Blanchard Lock,View,North Williamberg,59578.0,NM,hispanic,15,14.250179031671484,213.75268547507227,Premium,Mailed check,No,Both,No,Computer,3.548629983916829,65.44211362968099,24,Fantasy,3.4538320073861786,2,Female,2,No,No,4GEPF0O522,0,0-2-59578.0
Angela,Rojas,795,Bryan Plains,Course,Lake Julie,93975.0,RI,white,35,10.6640833773658,373.242918207803,Standard,Bank transfer,Yes,TV Shows,No,Mobile,35.933729439751225,30.87414283062995,47,Drama,4.339286865803028,1,Female,24,No,No,C787VB0K7V,0,0-3-93975.0
Ing.,Socorro,8630,Roman Shore,Coves,Sarahview,73275.0,KY,hispanic,101,16.653925980870138,1682.046524067884,Premium,Electronic check,No,Movies,Yes,Computer,20.07001132955752,149.02955170638896,24,Sci-Fi,1.5789937577029898,3,Female,15,Yes,No,8D0BPDKWEC,0,0-2-73275.0
Mr.,Wayne,37209,Charles Radial,Parks,New Samanthaside,42462.0,NY,white,29,18.750299742984733,543.7586925465573,Basic,Electronic check,Yes,TV Shows,No,Mobile,5.575696247968154,20.075311738885045,13,Action,3.6519898926524266,1,Male,22,Yes,No,1ERNLYYCY1,1,1-3-42462.0
Paul,Maldonado,40360,Murphy Creek,Mountains,Dennisfurt,52863.0,PW,white,76,7.942326375307319,603.6168045233562,Basic,Mailed check,Yes,Both,Yes,Tablet,23.68429985473896,157.72741750112644,1,Action,2.236139036537713,5,Female,9,Yes,No,TVJLUWX552,0,0-3-52863.0
Jennifer,Wright-Henderson,58278,Thompson Coves,Squares,DPO AE 67912,,,hispanic,36,15.181761836470873,546.5434261129515,Standard,Mailed check,Yes,Movies,No,Mobile,18.899864345328336,140.2270076505894,36,Action,4.332824916724684,7,Female,7,Yes,Yes,GO28APT2OY,0,0-2-nan
Alice,Thorpe,7153,Victoria Crest,Trail,Schwartzchester,98501.0,DE,white,104,16.551413359923195,1721.3469894320124,Premium,Mailed check,Yes,Movies,No,TV,5.885427504643379,148.25905864500982,21,Drama,3.0157643839058217,8,Female,17,No,No,MPLER4RJQ0,0,0-3-98501.0
Melissa,Lucero,764,Ryan Meadows,Mountain,DPO AA 83843,,,white,60,19.88431390841447,1193.0588345048682,Basic,Credit card,No,Movies,Yes,Computer,29.6000576226249,55.341987991898144,23,Comedy,2.653226861334065,5,Female,1,Yes,Yes,IOFJ3RXMYE,1,0-3-nan
Tammy,Powell,152,Johnson Brook,Mission,North Natalie,24400.0,RI,white,83,5.223921979845574,433.58552432718267,Basic,Electronic check,No,TV Shows,No,Tablet,24.077329723939528,85.12707830248831,45,Sci-Fi,1.383485054256973,9,Male,18,No,Yes,QD0LNS8WP8,0,1-3-24400.0
David,Jensen,8356,Christina Street,Avenue,Matthewville,7416.0,GA,white,36,10.147659031556769,365.3157251360436,Basic,Credit card,Yes,Movies,No,Tablet,35.43479307934811,170.8255578143705,42,Drama,3.8560162635374446,8,Male,5,No,No,N7NOR3VHIL,0,1-3-7416.0
Lauren,Powers,807,Corey Union,Overpass,South Heatherview,59145.0,ND,white,108,16.23725218148804,1753.623235600708,Basic,Credit card,No,Movies,Yes,TV,5.130160788616459,112.00343873741214,5,Action,4.9150493880767545,7,Female,0,Yes,No,OTH46YGNUS,0,0-3-59145.0
Stacy,Short,25292,Raymond Garden,Key,Lake Jamiehaven,28431.0,ME,black,21,7.575080773145085,159.0766962360468,Premium,Mailed check,No,Both,Yes,Tablet,35.754815542045506,119.71698058492127,30,Drama,4.888318466928178,8,Female,19,Yes,No,C310AVAPIV,0,0-1-28431.0
Giampiero,Galiazzo,4096,Tammy Forks,Haven,Anneland,1117.0,IN,white,20,11.0896557547673,221.793115095346,Premium,Mailed check,Yes,TV Shows,No,TV,31.07255385970609,129.2984147671972,3,Comedy,3.0807560024956566,6,Female,17,Yes,No,X5YRW7YPK3,0,0-3-1117.0
Ind.,Charles,527,Ashley Flat,Mount,South Madison,7675.0,OR,white,81,13.67660473976252,1107.804983920764,Standard,Mailed check,Yes,Movies,Yes,Computer,6.084554113752397,167.41622027417424,18,Drama,3.8414040219939056,0,Male,3,Yes,No,FO22YVI361,0,1-3-7675.0
Alessandro,Garrone,4248,Larry Circle,Forge,East Stephen,49839.0,LA,asian,53,17.966503778996103,952.2247002867934,Premium,Credit card,Yes,TV Shows,Yes,Computer,6.982370726158753,41.72624951885562,38,Fantasy,2.050193306403957,9,Female,12,Yes,No,LBBFVYGFJE,0,0-0-49839.0
Prima,Kittakun,182,Scott Flats,Street,Stephenshaven,53215.0,PR,asian,65,5.37701505945797,349.50597886476805,Standard,Mailed check,Yes,Both,No,Computer,33.84097335703681,20.05097946523307,6,Comedy,1.1469968693851045,5,Male,15,Yes,No,1W40QHMHGZ,0,1-0-53215.0
Mannat,Chauhan,9451,Weaver Fort,Roads,Wilsonberg,95031.0,MH,white,110,12.806688223097296,1408.7357045407025,Premium,Electronic check,Yes,Both,No,Tablet,28.83518229819284,153.4101151275159,14,Fantasy,4.606032305056306,1,Male,18,No,No,1PKAWBZWEM,0,1-3-95031.0
Puntira,Wannapaitoonsri,74871,Tami Shore,Ports,East Daniel,73907.0,KS,white,61,5.044510671867619,307.7151509839248,Premium,Bank transfer,Yes,Both,Yes,Computer,36.21529254324594,35.492486242836776,45,Comedy,3.6796653771543126,8,Male,10,Yes,Yes,W8TOBZ02NI,0,1-3-73907.0
Melissa,Morton,270,Olivia Lakes,Park,Campbellburgh,39693.0,MD,hispanic,31,11.73313857101174,363.7272957013639,Premium,Bank transfer,Yes,Both,Yes,TV,28.19402023299676,148.5372234405455,33,Comedy,3.542612696554099,2,Male,7,No,No,535CDK1A2H,0,1-2-39693.0
Mark,Chaney,918,Leonard Locks,Drive,Cartershire,56708.0,TX,white,85,16.50380443062471,1402.8233766031003,Standard,Bank transfer,Yes,TV Shows,Yes,Computer,25.44459468528688,78.31233489982827,4,Comedy,3.6290112550198175,0,Male,17,No,Yes,OZ9OD072IV,1,1-3-56708.0
Nichole,Leon,5864,Matthew Harbors,Mission,Andrewland,4374.0,AZ,white,96,15.888197542241535,1525.2669640551874,Standard,Electronic check,Yes,TV Shows,Yes,Computer,33.10558444024225,145.07758297759648,24,Fantasy,4.993980498204982,7,Female,10,No,No,422N5GHX1O,0,0-3-4374.0
Sig.,Severino,13,Nicholson Meadow,Fall,Josephchester,97878.0,HI,hispanic,78,13.690614296703153,1067.8679151428455,Standard,Bank transfer,No,Movies,No,Mobile,13.229202422523782,114.27760362346469,17,Sci-Fi,2.5054707424867395,5,Female,20,Yes,No,IVUT4WYWMZ,0,0-2-97878.0
Barbara,Estefanía,593,Johnny Mount,Greens,East Joshua,1216.0,AK,white,55,6.338490848524161,348.61699666882885,Standard,Electronic check,Yes,Both,No,TV,29.92153661054016,117.152206792595,14,Fantasy,3.958406258062924,5,Female,17,Yes,No,I966PK5PAO,0,0-3-1216.0
Heather,Medina,530,Mary Knoll,Mill,Port Julia,5036.0,PA,hispanic,111,13.14152639563818,1458.709429915838,Standard,Bank transfer,Yes,Both,Yes,Mobile,10.527225438313048,5.727170288126045,31,Drama,2.4888167765625404,2,Female,0,No,No,PX7DNGK5CW,1,0-2-5036.0
Mrs,Sandra,5594,Cisneros Mission,Square,North Amyburgh,93835.0,FM,white,3,7.250929003948558,21.75278701184568,Standard,Electronic check,No,Movies,No,TV,15.532023990830377,124.878104067117,16,Fantasy,3.8717098618218464,3,Male,0,No,No,H7PO4DLITS,0,1-3-93835.0
Patricia,Posada,2088,Flores Field,Inlet,Gallegosshire,36942.0,KY,white,100,11.257849088481358,1125.7849088481355,Basic,Bank transfer,No,Both,Yes,TV,10.93692194776244,75.6674810389828,18,Fantasy,3.455683987779233,2,Male,6,Yes,No,PLUCHDUT5V,0,1-3-36942.0
Holly,Craig,8951,Roberts River,Point,Heatherchester,89861.0,OR,white,86,5.0563218578963145,434.8436797790831,Premium,Bank transfer,Yes,Both,Yes,Tablet,7.520570700299872,160.96756085469974,34,Drama,1.1928277814871744,1,Male,17,No,No,PUPLE7L12G,0,1-3-89861.0
Rachel,Combs,5546,Owens Mission,Falls,DPO AE 32615,,,hispanic,107,11.37602133756112,1217.23428311904,Premium,Credit card,No,Movies,No,Computer,35.343397322050585,175.84008646765955,10,Fantasy,4.408319834894018,0,Male,23,No,Yes,AA795ZGUK2,0,1-2-nan
Lisa,Schroeder,6717,Garza Estate,Plains,Rodgerston,95024.0,IN,white,83,19.19644995271629,1593.3053460754518,Basic,Mailed check,No,TV Shows,No,Computer,10.816387337674737,71.8614319940942,23,Comedy,2.6840694498966986,0,Female,17,Yes,No,H54VR0DU0P,1,0-3-95024.0
Robert,Estrada,3180,Lisa Fall,Expressway,New Christina,77975.0,WV,black,80,16.331978931925896,1306.5583145540718,Standard,Credit card,No,Movies,No,Mobile,7.382388717024849,83.49112829926972,37,Fantasy,2.155325523349625,0,Female,19,Yes,No,UI9OD5L2CB,0,0-1-77975.0
Sara,Butala,79706,Christine Keys,Burg,Port Glennberg,49633.0,OK,white,39,16.94762153331044,660.9572397991071,Basic,Mailed check,No,Both,Yes,Mobile,36.4479992691795,68.16908201679743,49,Fantasy,4.207993380105705,4,Male,23,Yes,No,FSMXRK1J3X,1,1-3-49633.0
Lesley,Fletcher-Stevenson,5075,Debra Rapid,Rest,Sampsonmouth,82947.0,SD,white,93,11.737366914123616,1091.5751230134963,Standard,Bank transfer,No,Both,No,TV,27.16016474114292,12.09424189636233,15,Comedy,4.962582360470464,6,Female,13,No,No,YGHDA35TMZ,0,0-3-82947.0
Julian,Kemp,2965,Kristen Fort,Bypass,East Paulville,7205.0,CT,white,103,12.246394323455888,1261.3786153159565,Standard,Mailed check,No,Both,Yes,TV,11.954374137749598,53.34351102424508,25,Fantasy,3.396332520556269,1,Female,0,No,Yes,PY4BIBI91D,0,0-3-7205.0
Amanda,Michael,960,Leach Light,Brooks,Williamsmouth,64038.0,UT,asian,119,11.93592534780647,1420.37511638897,Standard,Credit card,No,TV Shows,Yes,TV,20.570977471350364,46.93879466161387,8,Comedy,2.3553756789497218,8,Female,23,Yes,No,DWC0DSSARU,0,0-0-64038.0
Nina,Macconachy,92803,Jody Highway,Streets,Michelleville,52717.0,FM,hispanic,15,18.38814549424493,275.82218241367406,Basic,Bank transfer,Yes,Movies,No,Tablet,24.24267899208259,82.30974261676268,42,Comedy,2.3158149447873635,1,Female,16,No,Yes,6XRZ91SKI3,0,0-2-52717.0
Nutkrita,Chaihirankarn,57040,Wolfe Roads,Route,Port Dustin,74079.0,IL,white,38,9.49388849521845,360.7677628183011,Premium,Mailed check,Yes,Movies,No,TV,24.48628463349221,41.87807416295258,33,Drama,2.62959716883013,7,Male,9,Yes,No,BIPYYTE40I,0,1-3-74079.0
Enrique,Barrientos,8417,Michelle Spring,Estates,South Kevinfort,82748.0,MO,white,113,6.190327335241988,699.5069888823447,Premium,Mailed check,No,TV Shows,Yes,Computer,34.29870622536065,41.82392764988506,23,Drama,1.7118900674970765,0,Female,19,Yes,Yes,PTR7YFIH4T,0,0-3-82748.0
Ing.,Norma,67581,Rachel Greens,Island,Norrisbury,46053.0,ND,white,100,11.934739880789271,1193.4739880789273,Premium,Bank transfer,Yes,Movies,No,TV,1.3184586733811725,43.04172738432649,13,Drama,3.051731833429207,9,Male,1,Yes,Yes,7IIQKV7PPQ,0,1-3-46053.0
Dott.,Virgilio,51720,Moore Light,Ridges,Shannonport,19320.0,LA,white,96,5.348453378433338,513.4515243296005,Basic,Electronic check,No,Both,No,Computer,26.00167207632081,18.7103589019212,2,Drama,1.540918529007454,7,Male,9,No,Yes,UVEQ2AHXML,0,1-3-19320.0
Randy,Lambert,662,Powers Isle,Rapids,Mendozabury,83489.0,NC,white,108,8.66854919869394,936.2033134589456,Basic,Bank transfer,Yes,TV Shows,No,Tablet,29.37395969920206,95.17224595108384,26,Comedy,3.2341540218453404,5,Female,9,No,No,EJEEV4CGQP,0,0-3-83489.0
Rita,Duffy-Watson,1743,Morris Circle,Trace,Guzmanburgh,89576.0,WV,white,115,10.722168962849032,1233.0494307276388,Standard,Electronic check,Yes,Movies,Yes,TV,21.10708535041419,45.95783987771655,8,Comedy,2.362569355361837,8,Male,20,No,Yes,04TXVXAAKW,0,1-3-89576.0
Meaghan,Baldwin-Macveagh,80725,Martinez River,Rue,Port Danielle,94996.0,PA,white,11,16.33708556277852,179.7079411905637,Premium,Mailed check,Yes,TV Shows,Yes,Mobile,29.883356209656508,154.799573740164,33,Action,4.710727472668103,5,Male,6,No,Yes,FU83HZBC99,0,1-3-94996.0
Adriana,Bocca,192,Charles Flats,Station,Hartmanton,2293.0,FM,white,55,17.831437919793878,980.7290855886632,Standard,Credit card,No,TV Shows,Yes,TV,6.112898018278896,89.9132453896973,21,Comedy,1.4406219881509936,9,Female,14,Yes,Yes,9JDY9L9MOS,0,0-3-2293.0
Divit,Raval,4146,Evans Highway,Causeway,Richardfurt,86546.0,GA,white,23,10.433376338699432,239.96765579008687,Basic,Electronic check,Yes,Movies,No,Mobile,32.81647274935713,46.321769724672514,16,Comedy,4.820912385041865,3,Female,2,Yes,Yes,THVVCU2WYY,1,0-3-86546.0
Marie,Holt,49284,Jesse Ford,Camp,Lake Colleenside,38315.0,OH,white,75,19.28698007241416,1446.5235054310615,Basic,Mailed check,Yes,Both,Yes,Tablet,16.117114512816787,61.30299510626691,5,Fantasy,1.3272854708846458,6,Female,18,No,Yes,ZUIP26OAIQ,0,0-3-38315.0
Kathryn,Pollard,6060,Connie Pines,Ports,Rhondaview,49825.0,CO,white,45,11.073932507289475,498.32696282802647,Premium,Bank transfer,Yes,TV Shows,No,TV,10.114940326258614,139.02557393410004,41,Comedy,4.04045069470274,2,Male,5,No,No,UYZXM2CFHA,0,1-3-49825.0
Alison,Soolaghan,42685,Paula Locks,Meadows,East Matthewburgh,12243.0,ID,white,105,6.213584603748755,652.4263833936193,Premium,Bank transfer,No,Both,No,TV,25.63222696038764,50.70457927238465,15,Action,1.9107275508203267,5,Male,5,No,No,6GU5Q4OKLC,0,1-3-12243.0
Monica,Cobb,289,Martinez Ports,Lake,Christinaview,62275.0,WI,white,67,16.213954078944013,1086.334923289249,Standard,Credit card,Yes,Movies,Yes,Tablet,31.94783316460616,24.08861321625972,4,Action,2.3350578232705863,7,Male,9,No,No,Q40EKEZPG9,0,1-3-62275.0
Marco,Antonio,7845,Kramer Mill,Crossroad,West Catherinemouth,60622.0,AL,white,95,9.563102200187489,908.4947090178114,Standard,Credit card,No,Both,Yes,Mobile,26.6184745070662,20.78640623932393,44,Comedy,2.599348717918185,8,Male,12,Yes,No,VTZEHPM1M0,1,1-3-60622.0
Denis,Tardif,69437,Young Drives,Avenue,Gallowayview,53255.0,TX,white,97,13.063327438231324,1267.1427615084383,Premium,Bank transfer,Yes,Both,No,Tablet,30.10916730489254,54.987485197479664,44,Comedy,2.12335881146441,4,Male,0,No,Yes,TQJ76RK3WK,0,1-3-53255.0
Erin,Gardner,7586,Scott Mall,Mount,Lake Jamieland,18633.0,AK,white,106,14.02183671205565,1486.314691477899,Standard,Bank transfer,Yes,TV Shows,Yes,TV,9.321179465966337,98.92023051316708,25,Action,2.89895483128464,0,Male,17,No,Yes,95CM0LIJDJ,0,1-3-18633.0
