FirstName,LastName,BuildingNumber,StreetName,StreetType,City,Postcode,State,Ethnicity,AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Cohort
Debra,Obrien,9046,Andersen Pines,Brook,South Alicia,47300.0,CO,white,43,16.579207088709747,712.9059048145191,Premium,Credit card,Yes,Movies,No,Tablet,36.17236873202189,108.19302964149652,9,Comedy,2.358170285767138,8,Female,18,No,Yes,5IESMO8RZJ,0,0-3-47300.0
Kelsey,Weiss,22,Rebecca Bridge,Plains,FPO AP 36446,,,white,74,8.926401554419805,660.5537150270656,Standard,Mailed check,No,Movies,Yes,Mobile,32.99532671260896,157.2521213882898,25,Drama,4.692399353102689,3,Male,12,Yes,Yes,SVL5UTZQTW,0,1-3-nan
Steve,Schroeder,62819,Lopez Union,Mission,Bradshawview,88177.0,OK,white,12,8.43681139273372,101.24173671280464,Basic,Electronic check,Yes,Movies,No,TV,34.09647309605827,98.71114932569292,23,Sci-Fi,1.1452805226260656,9,Female,9,Yes,Yes,VDB7JTX9AR,0,0-3-88177.0
Ricky,Mora,37800,Hopkins Causeway,Point,West Bruce,49469.0,ID,hispanic,65,12.325175390808695,801.1364004025652,Standard,Credit card,Yes,Both,Yes,Mobile,3.2983467710106007,77.66336334156234,42,Fantasy,4.226569142741591,8,Male,18,No,Yes,EIGZ0HXQ4F,0,1-2-49469.0
Ray,Valencia,719,Leonard Turnpike,Burgs,Hebertborough,46511.0,NH,hispanic,13,5.216225622141945,67.81093308784529,Basic,Bank transfer,Yes,Both,No,TV,36.73765662975704,160.66403109631668,14,Fantasy,3.799612878687757,2,Female,10,No,No,U57KO59VXS,0,0-2-46511.0
Brandi,Cox,44755,Lara Green,Street,Hamiltonmouth,94722.0,RI,white,45,19.74398377251744,888.4792697632847,Premium,Credit card,Yes,Both,No,Mobile,7.337676922866105,68.78069236977665,39,Fantasy,3.410478562056301,5,Male,2,Yes,Yes,EKZBYJG85J,0,1-3-94722.0
Dr,Hilary,3541,Young Meadows,Hollow,Jamesview,78238.0,NC,white,85,9.102851214810826,773.7423532589203,Basic,Electronic check,No,Movies,Yes,TV,5.339370055666759,80.81324445301777,34,Fantasy,4.574119492539007,9,Male,2,No,Yes,BA1LIY3QZ8,0,1-3-78238.0
Serafina,Naccari,301,Patrick Squares,Mountains,Erinfurt,59327.0,RI,white,115,18.99469186320672,2184.3895642687726,Basic,Mailed check,Yes,Movies,Yes,Tablet,17.030949245459464,28.68753397315835,44,Drama,1.0990638082437871,7,Female,11,Yes,Yes,DGMIR14HJG,0,0-3-59327.0
Leigh,Carr,75218,Lindsey Forge,Turnpike,North Nathanside,66011.0,CO,white,45,14.984633125600896,674.3084906520403,Standard,Mailed check,Yes,Both,Yes,Computer,30.20661907022168,6.87299125348647,3,Action,4.961429576672646,9,Male,23,No,No,K6PKUC6VPH,1,1-3-66011.0
Brian,Jones,38775,Joseph Lodge,Square,Thomasside,33549.0,FM,white,68,6.934856598470995,471.5702486960277,Standard,Bank transfer,Yes,Movies,No,Mobile,29.033662708246272,61.88899124829931,4,Drama,3.9985866501024656,1,Female,8,No,No,5TRXPYE7HW,0,0-3-33549.0
Edward,Archer,7762,Davis Meadow,Crescent,Kellyside,87732.0,AL,white,68,18.49393999463773,1257.587919635366,Premium,Mailed check,Yes,Both,Yes,Mobile,39.66606639685735,123.65801853137344,17,Action,3.528851505382467,5,Male,9,Yes,Yes,BNI36ARW3H,0,1-3-87732.0
Dr.,Daniela,176,Peterson Roads,Walks,Port Justin,92290.0,MA,white,64,7.830220689989794,501.1341241593468,Premium,Credit card,No,TV Shows,Yes,Tablet,27.64628253449516,99.21438303809452,3,Sci-Fi,4.6538579804723845,1,Male,7,No,Yes,PCAE32QMGK,0,1-3-92290.0
Danielle,Fox,9075,Green Tunnel,Knoll,Port Paul,10644.0,CT,white,41,11.72406854777826,480.6868104589087,Premium,Credit card,No,TV Shows,Yes,Mobile,4.263275938027022,160.05356226253858,45,Fantasy,3.800208839658931,8,Male,9,No,Yes,BF7A31F0RR,0,1-3-10644.0
Mark,Clayton,8358,Alexander Manors,Roads,Lake Sarahstad,61218.0,TX,white,12,15.979753023408886,191.75703628090665,Premium,Bank transfer,Yes,Movies,Yes,Computer,3.661514001301285,65.0079162228027,21,Sci-Fi,3.6124532684267927,6,Female,22,No,No,EEP86H10S9,0,0-3-61218.0
Victor,Castillo,38924,Robert Underpass,Summit,APO AE 57300,,,hispanic,41,18.97988491591175,778.1752815523818,Premium,Mailed check,No,Both,No,Computer,14.45381307380176,106.75048099180998,33,Sci-Fi,1.0729318890389874,0,Male,21,No,No,XR74WZXZ1N,0,1-2-nan
Lacey,Griffin,4594,Vincent Estate,Bypass,DPO AP 30391,,,white,56,10.305666132942076,577.1173034447562,Basic,Mailed check,No,Both,Yes,Mobile,38.313140537199935,105.09856070310688,23,Fantasy,2.982263377367959,6,Male,20,No,Yes,7QS1A2UFJB,0,1-3-nan
Jacobo,Irizarry,6629,Johnson Burgs,Cliffs,Henryburgh,81922.0,HI,hispanic,111,19.150022081175543,2125.652451010485,Standard,Bank transfer,No,Both,No,Computer,9.346006107500305,79.9382702330856,31,Action,4.936230479986003,8,Male,9,Yes,Yes,QOCZTXHXUQ,0,1-2-81922.0
Victor,Glenn,115,Leah Key,Burg,DPO AE 66879,,,white,118,16.464606575462213,1942.823575904541,Premium,Electronic check,No,Movies,No,Mobile,22.08702509700549,139.57486322818718,41,Action,2.4121241867393786,9,Female,11,Yes,Yes,83PJ3FPAUF,1,0-3-nan
James,Jackson,3184,Lee Way,Roads,New Sharon,35742.0,VA,black,48,16.749146515628397,803.959032750163,Basic,Mailed check,No,Both,No,TV,29.35152998061819,83.04984564697276,30,Fantasy,4.461099855099285,1,Female,23,No,Yes,AGCL4QNDPZ,0,0-1-35742.0
Michael,Mitchell,42653,Smith Street,Village,Carrollton,10897.0,MS,white,101,15.227644529154135,1537.992097444568,Basic,Credit card,Yes,TV Shows,No,Computer,25.074536666800903,168.10359067354094,5,Sci-Fi,2.7215651110561527,8,Female,4,No,No,UCSBMAOO6W,0,0-3-10897.0
Melissa,Murray,9262,Hines Prairie,Fort,New James,41122.0,CA,white,39,9.024945501074289,351.9728745418972,Premium,Mailed check,Yes,Movies,No,Mobile,10.036328961225363,79.72975858633143,48,Drama,1.372268302899911,4,Male,15,Yes,No,QXQUSTZVKP,0,1-3-41122.0
Rebekah,Spencer,866,Richardson Stravenue,Overpass,Smithport,64631.0,KY,white,18,15.67714525014946,282.18861450269026,Premium,Mailed check,Yes,TV Shows,No,Computer,2.4658727019554574,150.4818849165198,11,Comedy,1.563837291465712,1,Male,0,Yes,No,2CFANCBMWQ,0,1-3-64631.0
Pannawich,Kamalanon,390,Amy Land,Trail,North Henry,60906.0,IN,white,89,11.236694596708896,1000.065819107092,Premium,Credit card,Yes,TV Shows,No,Computer,20.54250050622837,43.732398080451446,40,Action,4.184579000906455,1,Male,3,Yes,No,ZK7S4N4U3P,0,1-3-60906.0
Patricia,Duran,647,Adams Glens,Isle,Sharonbury,55099.0,TN,hispanic,38,15.819444679294165,601.1388978131782,Premium,Credit card,No,Movies,No,Tablet,20.6152515375572,145.4105919264586,23,Drama,1.2805102017428958,9,Male,3,Yes,Yes,RIXZ4SNHH9,0,1-2-55099.0
Meagan,Harrington,7374,Julie Courts,Road,Youngbury,43786.0,NV,white,29,5.885612553043947,170.68276403827446,Premium,Mailed check,Yes,Both,Yes,Computer,8.742020963527128,46.209931674775845,43,Action,1.3660008154609795,1,Male,18,No,No,DK0R1G4DDL,0,1-3-43786.0
Kristen,Flores,722,Jacobs Prairie,Wells,Cantutown,16070.0,UT,hispanic,24,14.797161357344011,355.1318725762563,Premium,Mailed check,No,Both,No,TV,33.61663482077444,74.23780946423672,33,Action,2.183944960212108,0,Male,6,Yes,Yes,R2MG2RYZMZ,0,1-2-16070.0
Aurora,Silvia,89090,Smith Mill,Fords,Port Brittany,68814.0,GU,white,52,9.555494719939423,496.88572543685007,Premium,Credit card,Yes,Movies,No,Mobile,31.247696001139683,176.9977285915655,30,Comedy,4.956241672263603,9,Female,7,No,Yes,64YGYP9DS0,0,0-3-68814.0
Tiffany,York,65672,Barbara Pines,Alley,Castilloton,82603.0,GA,white,66,8.268465523287913,545.7187245370022,Basic,Mailed check,No,Both,No,Computer,2.908686118530037,117.06538170774256,32,Action,4.132071228099676,2,Male,6,Yes,Yes,C2K1GDHI0L,0,1-3-82603.0
Karen,Henderson,82241,Ochoa Lodge,Plaza,North Laurieshire,45291.0,KY,white,109,17.046925000104437,1858.114825011384,Standard,Electronic check,Yes,TV Shows,Yes,TV,33.14630967111109,40.93888378304702,19,Fantasy,3.078933696425349,6,Female,11,Yes,No,HT38ZL77QW,0,0-3-45291.0
Curtis,Mason,284,Young Junctions,Estates,North Melissa,33549.0,VI,white,40,7.04151573293511,281.6606293174044,Basic,Electronic check,Yes,TV Shows,No,TV,8.116971541861368,51.29470936697439,49,Action,3.638679958079722,4,Male,19,Yes,Yes,4VMMVO25KL,0,1-3-33549.0
Mx.,Brandon,455,Hicks Fall,Greens,Lynnview,14596.0,CT,white,45,9.218748034639551,414.8436615587799,Standard,Bank transfer,Yes,Movies,No,TV,20.711811241005336,150.49082692749312,39,Sci-Fi,1.9790126538016304,1,Male,5,No,No,V3V2Y6LV3R,0,1-3-14596.0
Isaac,Newton,640,Kimberly Spurs,Centers,East Jimmy,4485.0,GA,white,55,14.556064417132475,800.5835429422863,Premium,Electronic check,Yes,TV Shows,No,TV,37.37964912826492,96.93134237480578,1,Sci-Fi,1.0488370988549858,4,Male,9,No,No,6I8SVK73RT,0,1-3-4485.0
Lorraine,Morales,475,Rodriguez Forest,Drive,West Amy,79259.0,MH,hispanic,12,17.197785893371822,206.37343072046187,Premium,Mailed check,No,Both,Yes,Mobile,13.451634509163798,30.147283356619017,6,Fantasy,4.571132535101981,0,Female,23,No,Yes,HVPB2T4148,0,0-2-79259.0
Pascual,Óscar,858,Reyes Road,Stravenue,South Jared,95900.0,MO,white,14,6.900172413664039,96.60241379129654,Premium,Mailed check,No,Both,No,Mobile,22.15886285966059,172.60977845783611,43,Comedy,4.676973611676777,8,Male,23,No,No,EOASLL70RV,0,1-3-95900.0
Brad,Simpson,126,Dustin Trace,Ports,North Jeffrey,56484.0,CT,white,57,8.284591011472724,472.22168765394525,Standard,Credit card,No,TV Shows,Yes,Mobile,9.66250093270596,142.26204174888298,37,Sci-Fi,1.5492725508784255,5,Male,15,No,No,5AFHRN621T,0,1-3-56484.0
Andrew,Curtis,277,Mark Isle,Brooks,Greerfort,42859.0,MO,white,33,10.922508827209423,360.44279129791096,Premium,Mailed check,No,TV Shows,No,Mobile,30.46929392747265,72.24706934294936,41,Drama,1.980279571318384,7,Male,18,Yes,No,XAHCPQKK6K,0,1-3-42859.0
Gavin,Reed-Allen,32821,Murphy Oval,Cape,DPO AP 58372,,,white,28,12.843357146734188,359.61400010855726,Basic,Electronic check,Yes,TV Shows,No,TV,39.79239627007263,64.78762984019475,8,Fantasy,2.91215402441748,8,Female,6,No,Yes,0JU22D9IE8,0,0-3-nan
Mrs,Lydia,1671,Monique Course,Branch,APO AP 83487,,,white,19,11.1073630477303,211.0398979068757,Premium,Bank transfer,Yes,TV Shows,Yes,Computer,18.334411945655223,47.267204582539456,15,Comedy,2.9748290455658006,7,Male,4,No,No,8A6TWEE8B4,1,1-3-nan
Mx.,Julie,954,Buck Spring,Hills,Port Jonathanburgh,16447.0,RI,white,106,6.000324113778425,636.034356060513,Standard,Electronic check,Yes,Movies,No,Tablet,18.693491132509752,123.39730710396375,5,Comedy,1.3975933609571562,7,Female,6,Yes,Yes,16VCM64M3U,0,0-3-16447.0
Michelle,Allison,42564,Justin Walks,Freeway,Lake Aaron,13527.0,MP,white,20,13.89694329337295,277.93886586745896,Standard,Bank transfer,Yes,Both,Yes,TV,19.14447732166592,12.455219728189274,35,Sci-Fi,4.920256749814103,5,Female,17,No,Yes,LCK383S5UY,0,0-3-13527.0
Joshua,Austin,6344,Hayes Stream,Way,South Anna,72137.0,UT,black,41,11.110271698966743,455.52113965763647,Standard,Credit card,Yes,Movies,No,Mobile,36.24190125631123,90.7209672663381,8,Sci-Fi,4.756791977552932,6,Male,22,Yes,Yes,NO2S9CQCU3,0,1-1-72137.0
Mrs.,Carla,1389,Moore Prairie,Groves,East Brady,6979.0,ME,white,6,14.133978769582203,84.80387261749323,Premium,Mailed check,No,TV Shows,No,TV,13.803225293676638,68.21030543552554,48,Drama,1.6057772264024313,0,Female,6,No,Yes,31P1EZRMT7,0,0-3-6979.0
Aaron,Mayo,45,Benitez Flat,Overpass,Angelview,27094.0,CT,white,24,9.697532991774946,232.7407918025987,Basic,Mailed check,Yes,Movies,Yes,TV,37.0901174206911,63.94393083486045,35,Drama,1.227470836027532,3,Female,19,Yes,No,0F9Z7JVUJV,0,0-3-27094.0
Jeffrey,Barnes,26,Young Rue,Ways,Lake Thomasmouth,15888.0,SD,white,74,17.33537245653984,1282.817561783948,Premium,Bank transfer,Yes,Movies,No,Computer,35.10292239217647,156.84521160638556,11,Comedy,1.4618698598214968,8,Male,12,No,No,PDB2UG30TA,0,1-3-15888.0
Joseph,Walsh,3564,Amy Rapid,Shoals,Donaldhaven,54019.0,AR,white,115,14.89259566892316,1712.6485019261634,Basic,Bank transfer,Yes,TV Shows,No,Mobile,13.261617288901816,55.2792557076916,45,Action,1.826092969236044,2,Male,20,Yes,Yes,XYX0DGYL3A,0,1-3-54019.0
Steven,Hubbard,96779,George Trace,Locks,New Carolfort,63731.0,PW,white,57,7.042552183899975,401.42547448229857,Premium,Mailed check,Yes,Both,No,Tablet,26.77046627849201,166.00727363276653,23,Comedy,4.400879753910969,0,Female,9,Yes,Yes,LH55L9C0VO,0,0-3-63731.0
Domenico,Jovinelli,644,Becker Cliff,Skyway,Evansview,4864.0,WI,white,33,16.900474904123627,557.7156718360797,Basic,Electronic check,Yes,Movies,No,Mobile,17.407121065450692,72.51855924308269,34,Drama,4.925859790400033,3,Male,16,Yes,No,VUZTEDLOMU,0,1-3-4864.0
Ryan,Beck,469,Williams Islands,Pines,Amberfurt,79213.0,AS,white,75,15.511735869108085,1163.3801901831062,Standard,Bank transfer,Yes,TV Shows,No,Tablet,1.048154793340867,80.78902908318966,29,Comedy,2.77563252533726,9,Male,20,Yes,Yes,CQNXJYYTIG,0,1-3-79213.0
Ashley,Love,4312,Beltran Vista,Mall,FPO AE 71751,,,white,55,18.39446497786292,1011.6955737824608,Basic,Electronic check,No,Movies,No,Mobile,17.465765042101225,11.884012823981845,21,Fantasy,4.279425788901042,5,Male,1,Yes,Yes,QMEQ3PM22W,1,1-3-nan
Nathaniel,Ross,77833,Kenneth Mount,Divide,Port Timothyberg,15429.0,MH,white,44,18.62259193488225,819.3940451348191,Premium,Credit card,No,TV Shows,No,Mobile,26.140888674017383,69.13927059355933,35,Action,3.9457461918593753,1,Female,4,No,Yes,UN6XV1O1FF,0,0-3-15429.0
Barry,Young,9699,Patricia Brook,Canyon,Judyview,55202.0,OH,white,5,12.188058664271589,60.940293321357935,Basic,Mailed check,No,Movies,Yes,Computer,31.474517697467363,93.09811929529836,0,Action,3.668054070505926,9,Male,14,Yes,Yes,6O2OG9V11D,1,1-3-55202.0
Tracey,Suarez,36007,John Ways,Summit,Lifort,99346.0,OR,hispanic,22,17.098749276152297,376.17248407535055,Standard,Mailed check,No,Both,No,Computer,29.623202417258742,82.70699138877869,49,Comedy,4.218878026386426,3,Male,13,No,Yes,TC4F8M6NA3,0,1-2-99346.0
Benjamin,Watkins,9789,Quinn Lodge,Burg,Stephenchester,13502.0,CA,white,38,8.032269751042572,305.2262505396177,Basic,Electronic check,Yes,Movies,Yes,Computer,17.16703631426683,176.37232493109843,37,Drama,2.684976054960969,2,Male,12,No,No,MA31534784,0,1-3-13502.0
Jill,Simmons,8114,Rosales Neck,Ridges,Lake Dawnshire,93672.0,PR,white,90,19.06040344710622,1715.4363102395598,Basic,Bank transfer,Yes,TV Shows,Yes,Tablet,3.094091205313528,151.12359695510236,22,Sci-Fi,4.831139253865912,9,Female,22,No,Yes,52XBJI3RCH,0,0-3-93672.0
Christian,Vaughan,5235,Adam Cliffs,Curve,New Robertville,45398.0,ID,white,81,9.849625615352414,797.8196748435455,Basic,Mailed check,No,TV Shows,Yes,Tablet,19.695438128646124,160.6509314837914,26,Comedy,1.998521596163187,6,Male,10,Yes,No,DDCS63CLEM,0,1-3-45398.0
Angélica,Collazo,6457,Thomas Point,Radial,East Aaron,49777.0,NJ,hispanic,60,5.2447390572139385,314.6843434328364,Premium,Mailed check,Yes,TV Shows,No,Mobile,23.904144540088826,146.5503512959722,5,Fantasy,1.819273395724331,8,Female,20,Yes,Yes,091XS1XO95,0,0-2-49777.0
Aislinn,Shannon,746,Smith Glens,Harbors,West Kellyfurt,61908.0,NJ,white,97,13.81662274810093,1340.2124065657902,Basic,Electronic check,No,Movies,Yes,Tablet,29.23091117629664,53.36550703903126,5,Action,2.594238292132389,7,Male,23,Yes,No,VXZN6ZRAZN,0,1-3-61908.0
Kenneth,Alvarez,672,Rachel Road,Crest,Pamelaville,11838.0,NE,hispanic,82,14.895825277050363,1221.45767271813,Standard,Bank transfer,Yes,Both,No,TV,14.602574689678033,64.99801021334991,14,Drama,4.941914286150303,7,Female,24,Yes,No,02JX7KGCLX,1,0-2-11838.0
Kylie,Graham,92945,Jones Locks,Garden,Danielborough,81321.0,DC,white,113,7.856115405280937,887.7410407967459,Standard,Credit card,Yes,TV Shows,No,Tablet,23.568018543223697,145.88116815048892,29,Drama,2.870982074276404,0,Male,12,Yes,No,QPOO4UNDDJ,0,1-3-81321.0
Paul,Gilbert,95277,Lisa Plaza,Ridges,APO AP 74427,,,white,72,17.744310153971185,1277.5903310859253,Premium,Mailed check,Yes,Both,No,Mobile,15.32593295919059,47.93020103868443,22,Action,2.02811026153286,7,Female,22,Yes,No,N5JH5XAKZY,0,0-3-nan
Marian,Mills,1341,Darrell Gardens,Forest,Laurenberg,37602.0,WI,white,37,17.84408552106708,660.231164279482,Basic,Credit card,No,Movies,No,TV,3.331185278302901,64.09842286840126,46,Drama,4.691981527395952,0,Female,13,Yes,No,I1AO85EP7W,1,0-3-37602.0
Rhea,Taneja,67572,Rachel Way,Cliffs,Mooreberg,93967.0,MP,hispanic,77,19.323937651802595,1487.9431991887998,Standard,Credit card,Yes,Both,Yes,TV,26.45564503014376,83.64038855843752,47,Comedy,1.781114283437781,6,Male,16,Yes,No,VZBIPY871W,0,1-2-93967.0
Conor,Cooke,7985,Brendan Mount,Forest,Port Ashleyfort,41823.0,MP,white,26,11.391104059991893,296.1687055597892,Basic,Credit card,No,TV Shows,No,TV,38.21440396158954,70.4940712842313,35,Fantasy,2.281045704702496,9,Male,18,Yes,No,MQV9I045L3,0,1-3-41823.0
Barbara,Aguilar,84,Michael Curve,Curve,West Richardburgh,99720.0,RI,hispanic,69,17.51967735983962,1208.8577378289338,Standard,Mailed check,Yes,TV Shows,No,Tablet,26.12767300156255,79.66180017015535,28,Drama,3.80955937926768,1,Male,16,No,Yes,2526P5IY2K,0,1-2-99720.0
Eric,Hall,116,Susan Mountain,Forge,Veronicamouth,42255.0,AS,white,80,16.91301400351294,1353.041120281035,Standard,Bank transfer,No,Both,Yes,Tablet,38.914165373100325,127.6436952488651,36,Action,2.3484982989983894,2,Male,9,Yes,Yes,77GEW8EM9I,0,1-3-42255.0
Robert,Garza,404,Tyler Ports,Ports,North Pamelastad,58231.0,AZ,hispanic,7,11.454112021124851,80.17878414787396,Basic,Electronic check,Yes,Both,No,Computer,36.11212588838031,90.28154429519805,22,Action,2.085013960400446,8,Male,21,Yes,No,XY6662SQJX,0,1-2-58231.0
Teresa,Faulkner,385,John Avenue,Track,New Jennifer,34702.0,MN,white,6,13.57264522378984,81.43587134273903,Basic,Mailed check,No,Movies,No,Tablet,31.17063403326321,39.15101361987843,49,Sci-Fi,4.673232058001634,7,Female,0,No,No,3XT21K4CJK,0,0-3-34702.0
Brenda,Zamora,9688,Lindsey Villages,Way,Kevinfort,66795.0,FM,hispanic,97,18.786162496613976,1822.257762171556,Basic,Electronic check,No,TV Shows,Yes,Computer,12.433117559676273,33.99982175619293,46,Action,2.209421639754578,3,Male,10,No,No,PJXK7K3RJY,1,1-2-66795.0
Pablo,Portillo,9351,Johnson Village,Lodge,East Peterbury,55941.0,DC,hispanic,109,8.790195070859946,958.1312627237342,Standard,Bank transfer,No,TV Shows,No,Mobile,4.582241643513008,151.58415554961482,28,Fantasy,2.791211870874956,8,Male,7,Yes,Yes,KVKHYZE1ML,0,1-2-55941.0
Michela,Nadi,2571,Hernandez Avenue,Highway,Port Ryan,23510.0,ME,white,95,14.685918347612205,1395.1622430231594,Basic,Credit card,No,TV Shows,No,Computer,21.599150708963027,113.21055866494238,18,Comedy,4.120690984854315,1,Male,10,No,Yes,XLLUM5M5N0,0,1-3-23510.0
Anthony,Wong,63623,Eileen Roads,Rapid,New Christineport,24772.0,AZ,asian,112,5.036178416474658,564.0519826451617,Standard,Mailed check,Yes,TV Shows,No,Computer,11.553303489072231,5.511396373957354,34,Action,3.5773021398582427,2,Male,0,No,Yes,NNJGBVEYDO,0,1-0-24772.0
Darren,Pearson,397,Hurst Street,Extension,North Christopher,15382.0,MS,white,22,8.602402645838383,189.2528582084444,Premium,Mailed check,No,TV Shows,No,Tablet,15.39111517122816,106.58791756728768,49,Sci-Fi,2.269256789264404,0,Male,15,No,Yes,C6EVDJHKUO,0,1-3-15382.0
Cirillo,Briccialdi,34254,White Brooks,Field,Lake Richard,66143.0,AR,white,95,16.30284929236647,1548.7706827748148,Basic,Credit card,No,Movies,No,Mobile,35.06020247330661,144.10375301162077,38,Comedy,4.7436599067387775,7,Male,12,Yes,No,S3X4YNGLMH,0,1-3-66143.0
Samuel,Fitzpatrick,3829,Blackwell Forges,Green,Julieton,94699.0,NV,white,21,10.664024845453852,223.9445217545309,Premium,Credit card,No,Movies,No,Mobile,3.7218258040301166,48.40617050876909,46,Drama,4.061266342306968,9,Male,16,Yes,Yes,JIY9SSMWDM,1,1-3-94699.0
James,Turner,229,Johnson Crossroad,Gardens,Dakotachester,18004.0,SC,white,1,18.459668772686783,18.459668772686783,Premium,Bank transfer,No,Movies,Yes,TV,3.050452965053682,69.8951488699319,39,Drama,1.8217291042269497,3,Female,23,Yes,No,M2NLO2E6UB,0,0-3-18004.0
Samantha,Morris,527,Houston Junctions,Square,Lindsaybury,46712.0,SC,white,45,12.960229739991227,583.2103382996053,Premium,Bank transfer,Yes,TV Shows,Yes,Tablet,2.9024196795374184,54.33050203933794,48,Comedy,3.4167919958074195,4,Male,22,No,No,71UKQ9W198,0,1-3-46712.0
Matthew,Bender,43038,Jensen Junctions,Street,West Jeffrey,74140.0,AL,white,66,11.974745865840902,790.3332271454994,Basic,Mailed check,No,TV Shows,No,TV,26.158416523868087,19.302965538484187,6,Sci-Fi,1.6599870497681657,5,Female,24,No,Yes,81DHRS8C1H,0,0-3-74140.0
Alexandria,Conner,24530,Jackson Lights,Orchard,Harrisberg,52589.0,NH,white,36,13.312498911506903,479.2499608142486,Basic,Electronic check,No,Movies,Yes,TV,10.493097736659012,132.15352299349018,38,Comedy,3.448434398458069,1,Female,8,No,Yes,W2NJG7U4NF,1,0-3-52589.0
Andrew,Perry,28640,Burns Branch,Coves,Landryshire,76230.0,RI,white,13,18.12748809362918,235.6573452171793,Standard,Bank transfer,No,Both,Yes,TV,29.45413978173933,115.35778019148154,43,Comedy,1.3644507737794038,6,Male,14,Yes,Yes,CFUWI56FAF,0,1-3-76230.0
Sarah,Mcdonald,972,Ballard Parkway,Pike,Lake Stacy,74519.0,DE,white,55,13.720803513026627,754.6441932164645,Premium,Mailed check,No,TV Shows,No,TV,36.54318750924078,125.6806597187272,30,Comedy,4.918137874280628,0,Male,9,No,No,TGWIHQ5TM2,0,1-3-74519.0
Amy,Sanchez,4159,Timothy Mountain,Ports,Simmonsmouth,32252.0,PR,hispanic,42,5.8657489725795084,246.3614568483393,Basic,Bank transfer,No,Both,No,TV,15.34685634648342,64.31138409067316,31,Fantasy,2.933954324748848,1,Male,19,Yes,No,ID9RCMAPPS,0,1-2-32252.0
Ippazio,Binaghi,3845,Hickman Forges,Shores,Karenburgh,55167.0,KS,white,42,8.219192384674313,345.20608015632115,Standard,Mailed check,Yes,Both,Yes,Computer,33.46615781360012,65.64047080218009,43,Comedy,1.1707635816289566,4,Male,15,Yes,Yes,W084RJII4A,0,1-3-55167.0
Amber,Navarro,335,Morrison Corner,Brooks,Port Lisaview,28139.0,PW,hispanic,9,17.333981363263558,156.005832269372,Standard,Credit card,No,TV Shows,Yes,Tablet,19.264531661999204,6.2204547035253,40,Drama,2.576373676751788,7,Female,17,No,No,9BVCM7GB30,0,0-2-28139.0
Ing.,Estela,110,Wiley Light,Harbor,Lake Alexander,31540.0,GA,hispanic,36,5.917100897313079,213.01563230327085,Standard,Credit card,No,Movies,Yes,Mobile,13.86930356682331,159.053479772656,46,Comedy,4.599786833597493,6,Female,15,Yes,Yes,87JDYP4P5L,0,0-2-31540.0
Nathan,Zhang,18212,Carpenter Course,Meadows,Lake Tanyashire,70042.0,MH,asian,37,5.1201471879899,189.44544595562635,Basic,Bank transfer,Yes,TV Shows,No,Tablet,12.599495303662026,170.16632949534488,11,Drama,3.3386708926100868,4,Male,20,No,No,591SV1ZEHZ,0,1-0-70042.0
Héctor,Dávila,447,Amanda Grove,Court,Lake Garyborough,52231.0,NH,hispanic,48,11.858147149219874,569.191063162554,Standard,Bank transfer,Yes,Both,Yes,Computer,12.135930195204528,177.98971473131078,41,Drama,4.693526886963603,2,Male,3,No,No,MZH74FJ9CL,0,1-2-52231.0
Diego,Saiz,4926,George Branch,Gateway,Port Gabrielle,91411.0,MA,white,79,10.082371345308957,796.5073362794076,Basic,Mailed check,No,Movies,Yes,Mobile,25.167461393396813,54.08990976786074,14,Action,1.8943816409102152,6,Male,1,No,Yes,6WA4PENCK8,0,1-3-91411.0
Misc.,Christine,492,Morgan Camp,Keys,Johnsonport,9440.0,AL,white,26,5.71884453694685,148.6899579606181,Premium,Credit card,Yes,TV Shows,Yes,TV,32.162590306083544,71.45123150813512,0,Comedy,4.006078247983261,1,Female,0,Yes,Yes,KIHZUQCYR6,0,0-3-9440.0
Joshua,Maxwell,2364,Anne Dam,Square,West Isaacport,8978.0,VI,white,75,8.49399596995988,637.049697746991,Basic,Bank transfer,No,Movies,Yes,Mobile,31.746549350117764,65.25614531021793,38,Drama,1.448419005510206,6,Male,8,Yes,No,OL079WKFR4,0,1-3-8978.0
Charlene,Cronelly,235,David Wells,Throughway,West Angela,16307.0,KY,white,5,6.10272862694751,30.51364313473755,Standard,Electronic check,No,Movies,Yes,TV,5.189222218814069,71.12733308100499,16,Action,3.964909397877901,4,Male,18,Yes,No,SWZKKLB8BG,0,1-3-16307.0
Jose,Moreno,57,Garcia Mountain,Cliffs,New Joseph,54337.0,GA,hispanic,85,9.751690157051629,828.8936633493882,Basic,Electronic check,Yes,Movies,Yes,Tablet,22.85171049474344,91.71045197245502,5,Action,1.2235757024816798,8,Female,14,No,Yes,25DDG63N8T,0,0-2-54337.0
